guid,brisque
20230312-21h12m41s,88.00494606834096
20230311-22h16m44s,83.44091089641299
20230310-10h23m14s,80.55201656274207
20230313-13h37m31s,74.94550047550044
20230313-10h19m12s,61.049842719984696
20230311-23h37m58s,82.70108047389667
20230309-16h51m33s,66.751773163521
20230312-14h27m11s,60.668974806539694
20230310-22h57m38s,85.45045777074901
20230311-03h28m25s,59.82059432048774
20230310-11h40m01s,86.91986487536727
20230313-09h02m44s,78.82219945444834
20230310-13h39m57s,79.1945016839829
20230310-06h24m47s,79.73947110726377
20230313-19h49m46s,59.345161687703495
20230311-20h24m54s,84.62730196657421
20230312-07h03m42s,80.50516250369938
20230313-11h12m54s,72.54593569361074
20230312-10h40m43s,85.49384811936986
20230312-08h55m05s,80.13643950719958
20230313-23h58m38s,84.26318158152984
20230311-21h49m10s,65.9721432511715
20230311-19h17m46s,84.41681430835067
20230310-12h15m22s,60.33982858288536
20230312-06h36m41s,69.36358931992785
20230313-04h48m41s,86.43132201730904
20230312-12h31m29s,85.86526134793914
20230313-01h38m53s,82.0699600614835
20230312-07h22m33s,84.28435886209249
20230311-09h04m17s,58.94119117496356
20230311-00h30m20s,80.07730307630376
20230312-16h36m22s,80.23785732293297
20230313-02h01m19s,78.94952764433972
20230311-05h57m49s,57.186001186020206
20230313-00h31m27s,72.579282723879
20230309-19h01m55s,82.82278093255624
20230313-17h37m47s,83.00503311396446
20230311-13h43m36s,72.10680360685498
20230310-10h50m53s,86.43158678778164
20230313-14h15m06s,58.979107196092826
20230310-11h23m38s,85.63880374865468
20230310-14h51m29s,83.31849628362247
20230309-16h35m12s,80.19832386959703
20230309-12h11m49s,82.60796484572401
20230313-13h44m47s,81.45495637386907
20230310-01h20m16s,83.90023668067826
20230310-21h05m29s,86.01280102593145
20230310-10h18m03s,86.90497851823565
20230313-06h54m43s,67.66993363685665
20230311-07h57m58s,84.52566374758212
20230313-23h24m01s,85.03779025490039
20230312-13h47m16s,89.23946344586548
20230314-01h55m27s,80.7617189072972
20230310-00h02m54s,80.53478438530325
20230312-21h40m24s,81.25567864952635
20230310-04h05m47s,83.85196060045175
20230312-10h01m21s,60.97734507306595
20230310-09h12m38s,85.84079783799527
20230312-01h49m53s,61.1848340995563
20230310-11h51m22s,83.00331965715688
20230309-14h29m42s,81.18685861948236
20230310-23h52m05s,80.30848289155611
20230310-16h12m08s,84.61099057501767
20230313-19h55m11s,56.231763747881445
20230313-21h08m25s,82.72404015123666
20230312-09h22m33s,83.51607932605086
20230312-00h05m31s,85.75597645298794
20230310-15h02m27s,82.67234600278383
20230312-12h57m27s,87.83425674196971
20230313-20h46m51s,84.37349912480866
20230309-23h36m01s,84.0847872885104
20230311-04h34m06s,80.03743437060913
20230312-18h00m33s,84.08124715492121
20230313-00h42m04s,58.62487411594256
20230311-08h42m39s,85.85401069290319
20230310-21h12m41s,82.96638708075508
20230313-20h35m37s,60.228477697257944
20230313-09h46m32s,83.25508144551608
20230310-00h19m17s,58.79616270883295
20230310-20h26m58s,78.62463826249476
20230312-17h09m08s,78.5362138787963
20230310-13h29m22s,85.59433640498938
20230309-11h34m20s,87.88315257851636
20230313-17h59m28s,79.9541122132986
20230313-22h52m19s,79.56064306951814
20230310-12h39m28s,84.46717261379715
20230311-09h26m08s,78.8097296627707
20230311-04h50m27s,83.67490697070181
20230312-16h30m59s,82.91991479229168
20230309-11h46m52s,87.72136809015538
20230312-10h34m56s,80.34434142922251
20230311-10h15m17s,83.21512872919826
20230309-12h22m17s,80.71063529844648
20230312-23h41m35s,85.65242259372539
20230311-14h01m54s,81.33437151006783
20230313-03h41m39s,85.20903078861889
20230314-00h14m53s,82.66498521042828
20230309-14h51m47s,70.68454699457422
20230312-10h45m56s,60.81997840870574
20230313-08h13m00s,81.62785367155985
20230310-14h11m26s,85.11020145483522
20230311-07h41m37s,82.56627956154423
20230310-05h57m49s,86.13797890813552
20230310-13h07m13s,59.63454662031782
20230311-09h37m05s,67.0404533648099
20230311-21h43m58s,84.11808144565126
20230311-16h25m28s,83.9947465273535
20230312-09h55m56s,65.85763165149703
20230313-20h24m36s,81.0370268527623
20230309-12h50m29s,85.10970136213078
20230310-18h51m06s,79.74774333349117
20230311-10h21m01s,70.09073129690134
20230311-23h08m27s,83.12701003091232
20230312-07h27m46s,58.79910253591643
20230313-11h56m08s,59.691270679709675
20230309-15h18m42s,80.4692466305622
20230313-02h34m01s,80.18484414975754
20230313-09h24m56s,85.02486382180436
20230313-10h37m40s,83.95433521260074
20230309-23h03m13s,83.44980092764891
20230312-02h56m09s,83.84807327084977
20230310-18h45m42s,81.6292810632348
20230313-20h17m19s,69.55243710670001
20230313-05h42m58s,83.10659020130137
20230312-21h29m49s,84.69202455806348
20230310-00h35m41s,79.8211882198876
20230310-11h45m12s,83.40075539425075
20230310-00h25m05s,71.50981089139086
20230312-16h52m45s,59.79232126453317
20230312-09h39m36s,83.75149014387748
20230313-22h03m05s,79.38450108041778
20230313-01h14m50s,80.8198093342314
20230311-14h30m07s,71.94209720580861
20230313-14h48m40s,79.87304819394475
20230312-23h30m23s,83.20702836110675
20230311-17h30m09s,83.27425557416333
20230310-07h14m01s,78.74093119444294
20230311-22h05m35s,80.4299902315631
20230310-13h23m38s,81.18724267332502
20230313-01h04m12s,87.36739784413217
20230312-20h56m20s,83.87119296213208
20230312-22h41m18s,81.63867663270761
20230312-02h22m37s,83.26377951885482
20230310-02h54m30s,80.83497300966687
20230311-18h44m18s,84.72786045334661
20230313-06h38m21s,80.31794323680836
20230311-00h03m16s,84.75614259979224
20230311-08h20m28s,59.54233744021846
20230312-08h28m09s,85.22189567385342
20230313-22h08m53s,71.48036488839509
20230312-04h39m48s,79.28681175314486
20230313-16h27m56s,80.91660426934058
20230311-11h41m21s,81.76355671140814
20230310-15h48m13s,84.64005726543346
20230309-18h39m33s,69.83499808463532
20230313-15h16m06s,80.08257749116692
20230312-01h44m41s,85.11194742079803
20230310-17h51m14s,84.11080387539366
20230313-18h15m53s,57.51055635060018
20230310-11h12m28s,81.98315166587716
20230310-23h08m17s,78.6862612431099
20230311-15h29m58s,59.79960794355398
20230310-12h56m34s,84.28210663353909
20230313-11h23m27s,80.91684827827342
20230313-02h07m02s,85.0015250897678
20230311-20h19m04s,60.450355007239324
20230313-02h39m49s,84.10304039451555
20230311-08h09m04s,84.95985373277867
20230312-11h29m54s,84.89199263562406
20230310-15h13m36s,70.17818759042447
20230309-22h52m05s,81.30085309637596
20230312-04h06m58s,79.47562924371627
20230312-23h58m01s,86.80561065622302
20230312-17h31m21s,85.69732331521644
20230311-16h38m27s,83.5582658971783
20230310-02h27m24s,83.7444256205172
20230310-10h34m26s,85.85464976273656
20230312-11h18m43s,80.6071715106552
20230311-01h36m43s,81.45880706136947
20230310-17h01m23s,85.42085461891546
20230310-11h07m15s,85.33541318946644
20230311-19h06m37s,79.87511906899468
20230313-16h50m06s,72.81329413081053
20230312-19h38m56s,80.46448716412911
20230313-05h10m13s,82.519480240798
20230313-01h20m35s,85.34015754219146
20230313-22h19m34s,60.5426554273167
20230310-14h33m01s,58.83515787732111
20230309-17h18m56s,68.38649469347908
20230313-12h07m06s,83.6433486722033
20230309-23h46m36s,82.10966207499004
20230309-16h18m47s,50.82328007712104
20230310-20h02m30s,84.9740126698442
20230311-05h08m39s,56.0112421473722
20230310-08h04m43s,69.21150136871992
20230311-07h07m59s,79.40668575995235
20230310-16h50m08s,62.909794062867746
20230311-13h10m54s,85.12229913193048
20230309-20h40m19s,82.02024209218152
20230311-12h08m54s,85.1962275810391
20230310-04h55m40s,86.08995960812862
20230309-19h59m08s,79.38280902558651
20230312-04h23m24s,56.27416191477542
20230310-22h51m50s,79.46613798028326
20230311-08h36m53s,79.38924639146157
20230312-05h52m53s,59.0769370536901
20230311-01h20m23s,81.07989396159164
20230313-07h00m27s,87.21064608686865
20230313-00h58m26s,80.20773047265996
20230313-07h11m02s,59.88381435062186
20230310-15h37m17s,80.91361964388452
20230310-03h54m35s,81.10070030488245
20230311-09h20m45s,82.58406039111642
20230312-02h06m15s,82.102535816592
20230311-04h55m48s,79.79789891922528
20230311-04h06m37s,80.0223613371459
20230313-19h16m59s,81.15461605108206
20230314-01h05m29s,67.01519513314989
20230309-21h40m40s,83.64346571844507
20230310-17h39m17s,60.475512971784354
20230314-00h43m09s,71.35369623643905
20230313-04h42m53s,60.97290935960055
20230314-00h20m15s,78.94770001825137
20230310-07h53m23s,83.67350595297532
20230311-23h19m36s,74.33634070502362
20230309-17h13m19s,80.7895746470468
20230310-18h34m41s,59.9445569216725
20230312-11h57m43s,82.05353899642384
20230311-11h01m09s,82.80862952200411
20230310-02h08m37s,84.44455153154175
20230313-08h05m53s,74.58850970508988
20230313-02h28m38s,81.59689465787048
20230312-06h04m06s,88.12426780389401
20230312-04h45m32s,84.8794094412984
20230311-02h25m55s,79.83065005203693
20230312-14h21m45s,60.09380346973367
20230310-07h42m12s,82.32492738725071
20230313-19h44m33s,84.6489845450777
20230312-06h53m07s,86.99703470394661
20230313-09h57m40s,83.68010876068453
20230309-13h16m41s,85.74777474334721
20230310-11h01m31s,79.68695129501916
20230310-21h40m00s,57.41069968212864
20230312-22h13m12s,59.87543819522293
20230313-06h27m46s,86.07263576658889
20230311-21h32m46s,80.53762277248572
20230313-11h18m05s,82.20427464163615
20230311-08h03m19s,80.09104936829081
20230313-08h46m21s,60.47096431371281
20230312-21h35m01s,83.94845745229301
20230310-22h23m59s,70.60660944441017
20230310-14h16m38s,80.60997872957026
20230310-12h20m48s,60.45439086027713
20230311-02h04m07s,81.2827780977
20230311-03h06m02s,84.58336900444098
20230312-03h50m35s,81.6361413062705
20230313-07h54m37s,60.54406351735295
20230312-03h34m12s,56.44273994727584
20230314-01h28m06s,59.400574041608394
20230313-17h54m06s,84.78799066171459
20230311-21h27m34s,84.18843573269348
20230311-22h27m22s,65.81277150003703
20230309-16h24m15s,80.49407057259165
20230309-20h04m55s,83.88858152037014
20230310-14h57m12s,85.03916320306323
20230309-23h57m32s,81.6393505884761
20230313-06h44m06s,82.54345290678165
20230312-11h07m46s,79.6336998296961
20230312-04h01m34s,69.38716406033777
20230310-05h12m02s,85.4241821199798
20230310-09h34m10s,81.91877489933924
20230312-15h23m37s,84.65363555941931
20230312-09h28m41s,82.58829263835472
20230313-02h17m40s,58.978522937687984
20230313-04h09m23s,84.67236749889165
20230312-19h28m20s,84.00052521664472
20230312-17h47m47s,85.54639294415657
20230311-22h21m56s,80.75825662175473
20230311-15h35m40s,86.09611337870692
20230312-06h47m20s,59.64596479603645
20230309-11h59m24s,81.74969598149212
20230311-06h14m13s,66.21754079637597
20230313-21h57m40s,83.31597779288117
20230312-23h46m49s,59.66593683454184
20230311-13h56m41s,85.23052744531631
20230312-18h23m57s,56.17435574941035
20230313-23h47m37s,58.36239210135264
20230312-07h49m36s,79.46616960052191
20230313-14h03m38s,72.0855878441586
20230310-12h50m49s,80.39260599656998
20230311-21h21m48s,81.78477405178117
20230311-10h44m42s,61.12043396049401
20230312-15h39m57s,83.18210448806994
20230310-05h30m15s,82.65109344389984
20230313-08h23m54s,82.48327103959659
20230309-14h35m19s,67.922618330848
20230311-19h22m57s,61.57564587537857
20230312-09h44m58s,79.06670354629156
20230312-03h45m11s,83.16953671944262
20230311-08h59m04s,84.25285876969966
20230310-05h19m19s,84.66693749195312
20230312-18h53m15s,81.2520288011373
20230309-18h28m10s,67.70616887212176
20230312-02h50m56s,84.60690478530123
20230310-18h01m52s,81.03217133541469
20230313-17h26m44s,60.652962797560605
20230311-12h35m56s,66.98736062309789
20230309-21h13m04s,84.21232868941863
20230309-15h13m16s,83.5352363065463
20230314-02h00m53s,68.35506735764417
20230311-16h14m16s,65.77227791578557
20230311-09h58m54s,55.54345538756505
20230309-13h51m50s,83.01374137704667
20230309-19h46m10s,80.5023646230052
20230313-16h33m42s,84.6369069050294
20230313-20h52m06s,82.91078712198177
20230311-03h44m50s,81.60814226822677
20230312-10h51m22s,60.77675151618112
20230312-20h37m41s,60.25381992531598
20230311-21h54m36s,57.98211473990196
20230309-18h17m05s,82.81593366090041
20230311-13h05m08s,58.39464674646288
20230312-06h58m17s,69.77780895271471
20230311-01h09m46s,84.5426243703923
20230313-14h42m32s,82.94687610088383
20230312-02h17m25s,83.53594232134012
20230313-08h18m43s,70.36758359517543
20230313-19h33m21s,81.45886607471809
20230314-02h17m18s,56.011595609165994
20230311-08h31m28s,81.74818861062946
20230310-20h15m34s,86.92867566151946
20230311-21h10m25s,83.96043338594208
20230309-13h11m23s,82.55115742647385
20230310-02h01m22s,86.36995735351931
20230311-09h31m53s,83.57991696868109
20230312-10h57m09s,85.4918133942763
20230309-17h48m57s,68.95153833320714
20230309-15h57m06s,70.47702830713692
20230310-08h34m03s,83.13016614336928
20230312-00h16m53s,58.77076914529377
20230313-04h26m29s,80.71257635964727
20230313-12h24m18s,69.92431413680592
20230311-03h33m50s,58.85390565214513
20230309-21h34m53s,79.69031306966244
20230310-13h18m14s,82.90224895385731
20230312-09h34m24s,83.2166534370293
20230312-18h34m56s,83.1375850536239
20230312-17h54m47s,78.75866908527266
20230312-19h55m18s,59.76370530961444
20230313-21h41m15s,83.88447896801594
20230314-01h44m31s,66.61352044619164
20230311-01h53m06s,60.048305506071216
20230313-15h28m05s,84.23043515131369
20230313-05h37m46s,84.9258121234246
20230311-19h45m32s,81.37568075118784
20230313-13h57m51s,81.59519547102846
20230310-12h33m46s,82.19848162867729
20230311-06h50m55s,82.14676611893478
20230309-15h07m59s,87.55657802110863
20230312-09h06m05s,59.68832768833258
20230309-23h08m26s,82.53286328537732
20230313-16h06m11s,81.75209380694852
20230309-21h45m52s,59.55339389974384
20230313-10h13m59s,72.22548216781226
20230312-04h34m24s,80.41219217423517
20230311-13h37m50s,79.92328101109237
20230311-22h57m30s,81.9530285117444
20230310-21h45m26s,58.647829810079514
20230310-06h57m36s,81.7325378539256
20230312-17h42m00s,60.99576637988994
20230311-02h43m07s,60.582245735871794
20230310-02h14m23s,86.02214264108855
20230311-03h50m14s,83.08426545203915
20230310-05h25m02s,84.09445366753445
20230310-03h38m11s,82.27579407907675
20230310-03h49m23s,85.96091888879991
20230310-20h49m05s,85.1462033933606
20230311-02h54m09s,82.67119296699977
20230310-03h10m50s,80.26656186158593
20230311-18h38m30s,59.18937917363465
20230312-18h59m02s,84.41028237510491
20230312-05h07m09s,62.824988751850555
20230313-19h05m58s,58.62230969964904
20230312-17h20m07s,79.8925250778544
20230309-17h37m28s,81.50686695025504
20230309-15h51m29s,79.51666870377053
20230310-15h43m00s,83.39177001725116
20230310-14h27m49s,85.59724125452047
20230311-06h08m50s,82.7101333912461
20230312-08h16m57s,59.78146241236951
20230312-13h14m29s,85.88405667571553
20230310-17h45m27s,60.40255517645838
20230309-22h46m53s,86.51127427509354
20230313-15h22m18s,78.79396652718756
20230313-01h55m57s,82.73263808275672
20230311-18h10m41s,85.97930182062194
20230309-15h35m04s,66.68056283852647
20230311-10h04m41s,87.66874447454344
20230312-16h42m06s,84.68896021943371
20230311-10h37m25s,72.02032194115984
20230310-22h35m25s,55.23684100001972
20230313-14h31m33s,79.80082122269343
20230310-15h07m51s,81.5737081008377
20230310-10h39m40s,58.659008124897326
20230311-21h04m39s,60.01477699277544
20230309-12h04m47s,87.42005445306191
20230310-11h34m14s,59.05313641904635
20230313-22h46m54s,68.95380283837503
20230313-04h03m59s,81.32117061656871
20230313-02h56m13s,83.79427405116431
20230313-07h16m49s,84.55693455445768
20230312-09h00m52s,72.12972844113776
20230313-00h36m40s,61.9225814806841
20230312-19h22m38s,82.83369888427941
20230313-21h36m01s,72.90961730947217
20230311-17h13m52s,86.82683855377658
20230310-17h34m04s,83.39566368265312
20230309-13h01m03s,84.11623517464696
20230309-17h07m53s,53.052888859287435
20230313-23h18m15s,80.8100394980427
20230310-15h20m53s,58.943425622520266
20230310-07h24m59s,60.544211043274146
20230309-16h57m00s,79.77684432486447
20230313-04h59m17s,80.24893895976757
20230310-10h28m40s,80.12667726159722
20230313-08h52m08s,84.60360850101657
20230311-04h23m06s,58.680682881907586
20230310-00h57m50s,84.35533437697487
20230312-02h28m47s,79.92508446809623
20230313-23h10m57s,74.91823698433237
20230311-02h15m19s,85.20556395545768
20230312-01h28m17s,84.16180234553846
20230311-22h38m18s,59.62687796396628
20230310-15h53m36s,80.29688849151907
20230313-20h11m34s,81.22811991688795
20230312-13h08m46s,83.27869479070418
20230310-09h01m22s,61.410566737307164
20230311-12h25m20s,85.70246992247226
20230311-13h16m07s,83.32899226359663
20230310-12h04m23s,79.84472639476277
20230323-13h48m43s,59.35946826117632
20230323-12h56m36s,53.93835930385714
20230323-13h29m46s,61.57641017634248
20230323-13h14m34s,59.93249112019973
20230323-12h37m30s,54.367421733608836
20230323-13h06m53s,51.89450221291483
20230323-13h01m45s,53.16339266899084
20230323-12h44m34s,54.420820097491884
20230323-13h53m46s,61.014326774915816
20230323-13h19m38s,59.46950777769334
20230323-18h44m56s,70.74793510810056
20230323-23h31m12s,79.91550341724368
20230323-21h02m07s,69.89622538176346
20230323-22h42m22s,59.58300141068602
20230323-20h40m06s,53.35499423641059
20230323-20h14m35s,67.37283339048932
20230323-13h39m51s,68.02258270197669
20230323-13h24m42s,60.75822288781464
20230323-20h02m28s,69.42550753962402
20230323-21h22m25s,53.27308484033719
20230323-21h27m42s,53.77753996363859
20230323-19h31m03s,68.8401752385466
20230323-21h12m21s,52.43363370166227
20230323-22h59m14s,69.42069569534303
20230323-12h49m43s,54.64365925602729
20230323-20h56m13s,50.99262831481937
20230323-23h09m17s,59.75084891024605
20230323-19h51m18s,52.16180621293651
20230323-13h34m49s,67.34255343246318
20230323-22h47m16s,68.54709454487485
20230323-19h25m54s,54.71778112298645
20230323-23h19m14s,79.34776733049014
20230323-21h07m04s,51.62753485576431
20230324-11h09m15s,65.9792545545354
20230323-19h56m34s,55.305024814773304
20230323-19h20m37s,51.943708897650055
20230323-23h04m08s,80.166376095924
20230323-20h50m56s,50.62976123557374
20230323-18h39m47s,50.10235769392162
20230323-22h22m07s,79.31395688821723
20230323-19h15m40s,68.61877652030464
20230323-20h34m49s,50.88147501740613
20230324-10h29m49s,83.13977998542615
20230323-19h00m19s,68.82087842816301
20230323-22h27m17s,61.46011203575793
20230323-19h46m22s,69.3649223448206
20230323-22h17m14s,84.78418911642913
20230323-22h32m19s,85.74311038106626
20230323-19h35m58s,50.28539486232998
20230323-18h55m11s,53.64588825702893
20230324-11h14m41s,60.03209709442805
20230324-11h48m22s,82.27638007604358
20230323-21h33m35s,70.23321608052592
20230323-22h37m13s,81.57192174692491
20230323-22h52m11s,80.87529062929045
20230323-19h41m13s,50.77238074773314
20230323-20h19m31s,54.53068992540793
20230324-12h40m09s,83.82238381668296
20230323-20h45m59s,67.59077505096386
20230323-20h29m53s,68.60362636841134
20230323-19h10m31s,53.07847290742521
20230323-20h24m47s,46.252418947046664
20230323-23h26m17s,85.6906193667264
20230324-10h35m13s,79.50486171315933
20230327-18h04m12s,59.583225722296646
20230323-21h38m30s,50.49491118545333
20230323-19h05m14s,50.591993083589074
20230324-10h54m31s,67.90107160746541
20230323-18h49m53s,48.76336858499738
20230323-21h17m29s,70.1835262039501
20230323-20h07m25s,52.10233654883959
20230323-23h14m19s,68.96450985708324
20230324-10h59m56s,74.78249375016262
20230324-10h40m39s,59.34131769570919
20230324-11h53m45s,59.90754675475037
20230324-12h12m36s,59.64265416742754
20230327-16h46m04s,83.55375549544428
20230324-11h31m51s,83.17488879777326
20230324-12h01m16s,81.59411934166488
20230324-11h40m00s,59.17637662122266
20230327-17h58m23s,63.64219038003145
20230327-12h25m40s,81.15302424430249
20230327-15h08m48s,61.02089422770692
20230324-12h18m55s,80.3232281429234
20230324-12h45m32s,59.9612726640635
20230327-19h17m51s,60.27091475188732
20230324-12h24m21s,82.75609531650926
20230327-12h01m53s,61.52421597303774
20230327-18h20m34s,63.89181262586172
20230327-16h18m07s,84.64831098831664
20230327-18h26m22s,61.42821451721849
20230327-19h54m58s,48.59162228884665
20230327-12h33m09s,82.73159180208009
20230327-12h07m22s,84.01754483085469
20230327-20h16m45s,45.392488829589496
20230327-15h01m11s,60.99603681821307
20230327-18h15m31s,60.6892991391442
20230327-12h20m16s,81.71483992932494
20230327-12h14m49s,59.59342294093912
20230327-17h25m11s,81.84967793170156
20230327-16h40m41s,81.95168522646358
20230327-17h14m24s,83.01107723502864
20230327-17h48m42s,60.034629961299316
20230327-19h48m07s,46.88299795432724
20230327-12h38m34s,82.97640575249474
20230327-16h51m26s,83.70022541754875
20230327-17h41m22s,67.30417492612142
20230327-19h41m06s,51.357040144627916
20230327-15h13m51s,68.69887171469847
20230327-16h25m34s,61.50329125403729
20230327-17h19m44s,59.66909268727622
20230327-19h05m06s,67.83812922306126
20230327-20h00m06s,49.27563181800949
20230327-12h43m56s,60.96899493751815
20230327-17h35m56s,60.93779553033292
20230327-18h58m10s,60.20738737167724
20230327-19h12m04s,60.340246511461345
20230327-20h11m37s,44.20925935538102
20230327-20h06m30s,46.95986186874674
20230329-18h06m25s,53.33772612394725
20230330-14h07m42s,79.63411702746438
20230328-19h09m52s,45.24947582431716
20230330-07h57m20s,69.00381342528667
20230330-03h26m10s,48.70545738587859
20230329-17h07m01s,68.69765516118193
20230329-20h07m46s,79.71415607085416
20230328-17h58m39s,69.53749734436278
20230329-17h41m08s,47.93511917783613
20230330-04h34m15s,53.18466654426342
20230330-11h41m42s,68.60460191731929
20230329-02h54m02s,53.57807384277325
20230330-05h52m47s,78.46671089264103
20230330-06h28m42s,66.6299996963381
20230329-18h11m34s,55.712790285954355
20230330-08h17m20s,49.880737063875785
20230330-02h55m42s,79.70859878751011
20230330-07h14m36s,68.69963889045047
20230329-19h52m25s,51.17000362688182
20230328-19h35m17s,54.540931876973985
20230329-17h01m36s,49.204076628669355
20230330-07h36m36s,51.74767459791505
20230329-20h39m10s,48.59713489876239
20230330-03h31m36s,70.18844574921931
20230329-21h31m24s,69.79812219066199
20230330-02h43m27s,49.89483911448579
20230329-23h00m51s,69.99573679377576
20230330-04h14m12s,69.40893415368689
20230329-17h46m25s,67.10217545844645
20230328-18h18m53s,51.9811754899151
20230330-14h28m08s,68.5266068269701
20230330-12h22m56s,49.7597998974023
20230330-08h37m50s,51.21880242575244
20230330-02h22m59s,49.40458967212916
20230329-00h55m15s,84.15492082145497
20230329-20h54m36s,79.33672241377369
20230330-06h59m08s,71.62891955289987
20230330-00h33m25s,70.48144276664581
20230329-20h02m44s,60.409789975185305
20230330-07h26m34s,83.78174046436229
20230329-23h36m11s,55.36016125212936
20230330-12h38m17s,81.10349131495488
20230329-23h31m16s,69.15568323533577
20230329-20h28m19s,68.60111377990026
20230329-03h14m32s,69.75334492495469
20230329-16h22m50s,71.23242364904112
20230330-11h46m38s,61.95304372687471
20230329-18h32m20s,68.81294985974316
20230328-18h54m34s,54.79314409000014
20230330-01h03m53s,67.49863890657892
20230330-02h33m23s,69.67910063732435
20230329-19h42m20s,70.4669073058686
20230329-01h06m05s,51.851253782462976
20230328-17h53m29s,79.53554144617644
20230330-13h56m57s,67.03094309472917
20230328-19h55m45s,51.11792785218128
20230330-02h38m18s,56.25899939897519
20230330-01h14m43s,50.70632053281102
20230329-19h27m02s,70.00322441448319
20230330-07h41m53s,69.83117678267965
20230330-01h30m07s,79.3938672111606
20230330-05h47m44s,59.410593148500396
20230329-03h45m19s,71.19781677285553
20230329-22h24m09s,81.93033517015309
20230329-01h26m51s,68.33115766115972
20230328-19h45m42s,73.0305521414924
20230330-06h38m41s,81.80064306889287
20230329-20h23m00s,50.81412859911231
20230329-15h15m41s,85.19516733001385
20230329-15h50m08s,79.24418032183283
20230329-17h51m22s,65.53785492532731
20230330-11h56m46s,72.68122364093094
20230329-20h12m56s,83.91716211378005
20230330-07h31m28s,55.20013764945426
20230329-00h44m17s,61.07867317330627
20230329-02h38m40s,57.72044205090137
20230329-03h29m50s,68.20891990597212
20230329-21h48m15s,50.83880250642969
20230328-18h24m00s,50.52128375707284
20230329-17h29m04s,51.84798281010134
20230330-07h51m57s,48.340982606926076
20230330-04h44m41s,66.7261074313021
20230329-23h20m53s,53.695994652173425
20230329-17h56m26s,80.13358449277146
20230329-02h07m23s,52.272194994803186
20230330-10h40m29s,70.88668197882143
20230329-02h48m53s,52.234023821023385
20230330-13h21m00s,78.37011191051627
20230329-21h53m23s,51.40772987425984
20230330-05h06m53s,80.45231799960229
20230330-06h07m56s,59.21394547620989
20230329-03h39m54s,50.84367703532243
20230329-03h34m45s,54.40092845877737
20230329-22h29m16s,69.65255505767001
20230330-01h45m19s,56.162003428525765
20230330-12h43m22s,84.3697737300532
20230330-09h27m23s,68.41217436359611
20230330-05h22m07s,52.19869023315434
20230330-14h22m55s,52.68875654495716
20230330-05h32m16s,47.65807797221319
20230329-22h55m26s,49.89602523419754
20230330-04h51m31s,51.15331505369491
20230330-00h28m00s,47.90881078240423
20230328-19h04m45s,49.110364505412434
20230328-18h08m40s,54.202249346045306
20230330-04h03m39s,45.79662682829135
20230329-00h50m07s,80.25919817880973
20230329-22h34m10s,50.14792852301238
20230329-20h17m51s,48.31163393989877
20230329-16h33m34s,82.80506803135924
20230330-11h00m49s,68.40637298219272
20230329-17h34m18s,68.18883578485756
20230329-16h38m43s,84.06905229586343
20230330-02h28m06s,55.96924116325587
20230330-02h18m04s,84.0671080269178
20230330-01h35m17s,83.37690986348795
20230330-10h18m18s,64.58434188506911
20230330-09h32m18s,68.19769573208285
20230328-18h03m32s,54.74294685659501
20230330-13h31m03s,49.12055972011231
20230330-01h25m05s,58.16229322597306
20230330-00h53m28s,44.38038380100565
20230328-18h39m24s,79.21993772759052
20230330-11h51m39s,79.508808461244
20230330-15h14m00s,68.27147437109053
20230330-11h15m52s,50.58166675139378
20230330-09h00m04s,49.7642690741628
20230329-23h26m02s,53.67153339669014
20230330-03h05m43s,55.85166301409501
20230330-10h35m16s,50.603132742767315
20230329-22h19m06s,60.72811402690448
20230330-09h52m32s,53.04232797036477
20230329-19h47m16s,53.22874613660812
20230330-01h20m09s,70.88120213325575
20230330-00h43m23s,79.57882760506916
20230330-12h17m47s,49.07503042097133
20230330-07h04m04s,54.63220758881718
20230330-15h03m39s,50.530674008278964
20230330-09h11m12s,69.27193075643478
20230329-02h32m46s,54.49890766229058
20230329-20h44m35s,66.08106880006082
20230329-23h41m19s,52.20691233546515
20230329-18h56m19s,69.27778002752788
20230328-18h49m27s,52.92311493600985
20230329-21h25m58s,50.78741240017436
20230330-09h37m20s,79.07706926046544
20230330-06h02m48s,53.976929718351215
20230330-12h12m51s,69.21063386769842
20230330-13h46m23s,54.25556585401793
20230330-13h41m27s,69.52328601759248
20230330-08h32m41s,54.15408789010857
20230329-16h02m04s,51.57615807791271
20230329-19h06m24s,45.7046285426903
20230328-19h25m14s,80.9789188000967
20230329-19h31m56s,54.29421784626854
20230329-01h21m28s,47.96902555223764
20230329-02h12m44s,66.50546060331644
20230330-01h50m36s,70.58447696501614
20230329-03h24m33s,52.012109053528974
20230330-06h18m11s,47.7340932502581
20230329-15h37m53s,51.96014861494834
20230329-18h16m51s,70.54453739249831
20230330-03h21m01s,53.50312007886092
20230330-12h58m40s,69.66204668296947
20230328-18h29m26s,68.19988042361078
20230330-15h18m56s,47.840818846232395
20230330-05h12m04s,73.32953922773558
20230330-06h23m20s,50.03084738656864
20230330-00h38m20s,59.96024476656723
20230329-22h45m21s,68.83250716001086
20230330-05h57m54s,84.6291821025919
20230330-13h51m32s,49.050610166213545
20230330-12h01m41s,55.75493165584007
20230329-17h23m55s,52.12168752827111
20230329-17h13m50s,80.93030696151422
20230328-18h59m51s,66.77592980201015
20230329-22h40m06s,49.85588192381405
